Time	Correlation	Intensity
2010-11-05 00:13:02	1.07251888e-03	5.46984666e-12
2010-11-05 00:13:03	1.07923558e-03	5.50410152e-12
2010-11-05 00:13:04	1.07160304e-03	5.46517597e-12
2010-11-05 00:13:05	1.08961575e-03	5.55704040e-12
2010-11-05 00:13:06	1.04504195e-03	5.32971341e-12
2010-11-05 00:13:07	1.08564680e-03	5.53679886e-12
2010-11-05 00:13:08	1.04076776e-03	5.30791560e-12
2010-11-05 00:13:09	1.05053734e-03	5.35774069e-12
2010-11-05 00:13:10	1.08381500e-03	5.52745686e-12
2010-11-05 00:13:11	1.06152811e-03	5.41379336e-12
2010-11-05 00:13:12	1.06366526e-03	5.42469289e-12
2010-11-05 00:13:13	1.08564680e-03	5.53679886e-12
2010-11-05 00:13:14	1.05847511e-03	5.39822377e-12
2010-11-05 00:13:15	1.04656839e-03	5.33749915e-12
2010-11-05 00:13:16	1.05328497e-03	5.37175401e-12
2010-11-05 00:13:17	1.05328497e-03	5.37175401e-12
2010-11-05 00:13:18	1.07160304e-03	5.46517597e-12
2010-11-05 00:13:19	1.06030691e-03	5.40756577e-12
2010-11-05 00:13:20	1.06916064e-03	5.45271954e-12
2010-11-05 00:13:21	1.05694868e-03	5.39043866e-12
2010-11-05 00:13:22	1.06397050e-03	5.42624979e-12
2010-11-05 00:13:23	1.03466166e-03	5.27677453e-12
2010-11-05 00:13:24	1.04412599e-03	5.32504272e-12
2010-11-05 00:13:25	1.04626315e-03	5.33594225e-12
2010-11-05 00:13:26	1.08350976e-03	5.52589996e-12
2010-11-05 00:13:27	1.06549705e-03	5.43403553e-12
2010-11-05 00:13:28	1.05878047e-03	5.39978066e-12
2010-11-05 00:13:29	1.02611328e-03	5.23317797e-12
2010-11-05 00:13:30	1.04901078e-03	5.34995558e-12
2010-11-05 00:13:31	1.03954657e-03	5.30168739e-12
2010-11-05 00:13:32	1.07831962e-03	5.49943020e-12
2010-11-05 00:13:33	1.09144754e-03	5.56638304e-12
2010-11-05 00:13:34	1.07221364e-03	5.46828976e-12
2010-11-05 00:13:35	1.04076776e-03	5.30791560e-12
2010-11-05 00:13:36	1.08625740e-03	5.53991328e-12
2010-11-05 00:13:37	1.06274930e-03	5.42002157e-12
2010-11-05 00:13:38	1.08473096e-03	5.53212880e-12
2010-11-05 00:13:39	1.03527238e-03	5.27988958e-12
2010-11-05 00:13:40	1.04626315e-03	5.33594225e-12
2010-11-05 00:13:41	1.04656839e-03	5.33749915e-12
2010-11-05 00:13:42	1.06152811e-03	5.41379336e-12
2010-11-05 00:13:43	1.04748434e-03	5.34217047e-12
2010-11-05 00:13:44	1.02031266e-03	5.20359474e-12
2010-11-05 00:13:45	1.06061227e-03	5.40912267e-12
2010-11-05 00:13:46	1.04351540e-03	5.32192893e-12
2010-11-05 00:13:47	1.04382075e-03	5.32348646e-12
2010-11-05 00:13:48	1.05572736e-03	5.38420981e-12
2010-11-05 00:13:49	1.02458685e-03	5.22539318e-12
2010-11-05 00:13:50	1.03313522e-03	5.26899005e-12
2010-11-05 00:13:51	1.03771477e-03	5.29234538e-12
2010-11-05 00:13:52	1.01634371e-03	5.18335320e-12
2010-11-05 00:13:53	1.04565255e-03	5.33282846e-12
2010-11-05 00:13:54	1.01664907e-03	5.18491042e-12
2010-11-05 00:13:55	1.04565255e-03	5.33282846e-12
2010-11-05 00:13:56	1.02183910e-03	5.21137954e-12
2010-11-05 00:13:57	1.03130343e-03	5.25964741e-12
2010-11-05 00:13:58	1.04229420e-03	5.31570071e-12
2010-11-05 00:13:59	1.00382639e-03	5.11951479e-12
2010-11-05 00:14:00	1.04229420e-03	5.31570071e-12
2010-11-05 00:14:01	1.01817551e-03	5.19269521e-12
2010-11-05 00:14:02	1.05878047e-03	5.39978066e-12
2010-11-05 00:14:03	1.02458685e-03	5.22539318e-12
2010-11-05 00:14:04	1.00138399e-03	5.10705868e-12
2010-11-05 00:14:05	1.02794508e-03	5.24251998e-12
2010-11-05 00:14:06	1.03771477e-03	5.29234538e-12
2010-11-05 00:14:07	1.03344047e-03	5.27054663e-12
2010-11-05 00:14:08	1.06366526e-03	5.42469289e-12
2010-11-05 00:14:09	1.02947163e-03	5.25030541e-12
2010-11-05 00:14:10	1.04901078e-03	5.34995558e-12
2010-11-05 00:14:11	1.02855568e-03	5.24563409e-12
2010-11-05 00:14:12	1.05084258e-03	5.35929695e-12
2010-11-05 00:14:13	1.02122850e-03	5.20826543e-12
2010-11-05 00:14:14	1.02306029e-03	5.21760744e-12
2010-11-05 00:14:15	1.04870554e-03	5.34839805e-12
2010-11-05 00:14:16	1.05084258e-03	5.35929695e-12
2010-11-05 00:14:17	1.02336565e-03	5.21916528e-12
2010-11-05 00:14:18	1.02611328e-03	5.23317797e-12
2010-11-05 00:14:19	1.01725967e-03	5.18802452e-12
2010-11-05 00:14:20	1.03221927e-03	5.26431842e-12
2010-11-05 00:14:21	1.05450617e-03	5.37798160e-12
2010-11-05 00:14:22	1.03679881e-03	5.28767406e-12
2010-11-05 00:14:23	1.04259956e-03	5.31725824e-12
2010-11-05 00:14:24	1.00321579e-03	5.11640037e-12
2010-11-05 00:14:25	1.03771477e-03	5.29234538e-12
2010-11-05 00:14:26	1.04229420e-03	5.31570071e-12
2010-11-05 00:14:27	1.04473659e-03	5.32815651e-12
2010-11-05 00:14:28	1.04229420e-03	5.31570071e-12
2010-11-05 00:14:29	1.02336565e-03	5.21916528e-12
2010-11-05 00:14:30	1.03618822e-03	5.28456027e-12
2010-11-05 00:14:31	1.04687375e-03	5.33905604e-12
2010-11-05 00:14:32	1.03344047e-03	5.27054663e-12
2010-11-05 00:14:33	1.07190828e-03	5.46673224e-12
2010-11-05 00:14:34	1.04778958e-03	5.34372673e-12
2010-11-05 00:14:35	1.05878047e-03	5.39978066e-12
2010-11-05 00:14:36	1.05389557e-03	5.37486717e-12
2010-11-05 00:14:37	1.04015716e-03	5.30480181e-12
2010-11-05 00:14:38	1.03374582e-03	5.27210384e-12
2010-11-05 00:14:39	1.07160304e-03	5.46517597e-12
2010-11-05 00:14:40	1.04290480e-03	5.31881514e-12
2010-11-05 00:14:41	1.06183346e-03	5.41535025e-12
2010-11-05 00:14:42	1.03191403e-03	5.26276184e-12
2010-11-05 00:14:43	1.08747859e-03	5.54614087e-12
2010-11-05 00:14:44	1.03740941e-03	5.29078785e-12
2010-11-05 00:14:45	1.07038184e-03	5.45894713e-12
2010-11-05 00:14:46	1.05939107e-03	5.40289509e-12
2010-11-05 00:14:47	1.06335990e-03	5.42313536e-12
2010-11-05 00:14:48	1.03893597e-03	5.29857360e-12
2010-11-05 00:14:49	1.04626315e-03	5.33594225e-12
2010-11-05 00:14:50	1.04870554e-03	5.34839805e-12
2010-11-05 00:14:51	1.07587723e-03	5.48697441e-12
2010-11-05 00:14:52	1.03527238e-03	5.27988958e-12
2010-11-05 00:14:53	1.06366526e-03	5.42469289e-12
2010-11-05 00:14:54	1.03710417e-03	5.28923127e-12
2010-11-05 00:14:55	1.03466166e-03	5.27677453e-12
2010-11-05 00:14:56	1.04962138e-03	5.35306937e-12
2010-11-05 00:14:57	1.04748434e-03	5.34217047e-12
2010-11-05 00:14:58	1.04412599e-03	5.32504272e-12
2010-11-05 00:14:59	1.01603847e-03	5.18179631e-12
2010-11-05 00:15:00	1.05236913e-03	5.36708333e-12
2010-11-05 00:15:01	1.07740366e-03	5.49475889e-12
2010-11-05 00:15:02	1.05389557e-03	5.37486717e-12
2010-11-05 00:15:03	1.05786452e-03	5.39510871e-12
2010-11-05 00:15:04	1.04168360e-03	5.31258629e-12
2010-11-05 00:15:05	1.06213870e-03	5.41690778e-12
2010-11-05 00:15:06	1.05755928e-03	5.39355245e-12
2010-11-05 00:15:07	1.08534156e-03	5.53524260e-12
2010-11-05 00:15:08	1.08137261e-03	5.51499979e-12
2010-11-05 00:15:09	1.02794508e-03	5.24251998e-12
2010-11-05 00:15:10	1.07038184e-03	5.45894713e-12
2010-11-05 00:15:11	1.05786452e-03	5.39510871e-12
2010-11-05 00:15:12	1.05023198e-03	5.35618316e-12
2010-11-05 00:15:13	1.07587723e-03	5.48697441e-12
2010-11-05 00:15:14	1.05328497e-03	5.37175401e-12
2010-11-05 00:15:15	1.07557187e-03	5.48541688e-12
2010-11-05 00:15:16	1.04931614e-03	5.35151247e-12
2010-11-05 00:15:17	1.05450617e-03	5.37798160e-12
2010-11-05 00:15:18	1.08473096e-03	5.53212880e-12
2010-11-05 00:15:19	1.04382075e-03	5.32348646e-12
2010-11-05 00:15:20	1.09083694e-03	5.56326862e-12
2010-11-05 00:15:21	1.05389557e-03	5.37486717e-12
2010-11-05 00:15:22	1.08625740e-03	5.53991328e-12
2010-11-05 00:15:23	1.06549705e-03	5.43403553e-12
2010-11-05 00:15:24	1.06427586e-03	5.42780668e-12
2010-11-05 00:15:25	1.07618247e-03	5.48853067e-12
2010-11-05 00:15:26	1.08961575e-03	5.55704040e-12
2010-11-05 00:15:27	1.06152811e-03	5.41379336e-12
2010-11-05 00:15:28	1.08076201e-03	5.51188600e-12
2010-11-05 00:15:29	1.06580229e-03	5.43559179e-12
2010-11-05 00:15:30	1.07038184e-03	5.45894713e-12
2010-11-05 00:15:31	1.06916064e-03	5.45271954e-12
2010-11-05 00:15:32	1.06793945e-03	5.44649133e-12
2010-11-05 00:15:33	1.07954082e-03	5.50565842e-12
2010-11-05 00:15:34	1.05297973e-03	5.37019649e-12
2010-11-05 00:15:35	1.07404543e-03	5.47763177e-12
2010-11-05 00:15:36	1.05786452e-03	5.39510871e-12
2010-11-05 00:15:37	1.04076776e-03	5.30791560e-12
2010-11-05 00:15:38	1.06244406e-03	5.41846468e-12
2010-11-05 00:15:39	1.06244406e-03	5.41846468e-12
2010-11-05 00:15:40	1.08350976e-03	5.52589996e-12
2010-11-05 00:15:41	1.05420093e-03	5.37642470e-12
2010-11-05 00:15:42	1.06030691e-03	5.40756577e-12
2010-11-05 00:15:43	1.06213870e-03	5.41690778e-12
2010-11-05 00:15:44	1.03038747e-03	5.25497609e-12
2010-11-05 00:15:45	1.04931614e-03	5.35151247e-12
2010-11-05 00:15:46	1.05206377e-03	5.36552580e-12
2010-11-05 00:15:47	1.05481152e-03	5.37953849e-12
2010-11-05 00:15:48	1.05084258e-03	5.35929695e-12
2010-11-05 00:15:49	1.01878610e-03	5.19580963e-12
2010-11-05 00:15:50	1.04748434e-03	5.34217047e-12
2010-11-05 00:15:51	1.03954657e-03	5.30168739e-12
2010-11-05 00:15:52	1.05389557e-03	5.37486717e-12
2010-11-05 00:15:53	1.04259956e-03	5.31725824e-12
2010-11-05 00:15:54	1.01848086e-03	5.19425242e-12
2010-11-05 00:15:55	1.03618822e-03	5.28456027e-12
2010-11-05 00:15:56	1.04412599e-03	5.32504272e-12
2010-11-05 00:15:57	1.06610765e-03	5.43714932e-12
2010-11-05 00:15:58	1.06030691e-03	5.40756577e-12
2010-11-05 00:15:59	1.03435642e-03	5.27521795e-12
2010-11-05 00:16:00	1.05969631e-03	5.40445135e-12
2010-11-05 00:16:01	1.03008223e-03	5.25341951e-12
2010-11-05 00:16:02	1.06183346e-03	5.41535025e-12
2010-11-05 00:16:03	1.04534719e-03	5.33127093e-12
2010-11-05 00:16:04	9.98025760e-04	5.08993156e-12
2010-11-05 00:16:05	1.05023198e-03	5.35618316e-12
2010-11-05 00:16:06	1.04443135e-03	5.32660025e-12
2010-11-05 00:16:07	1.03130343e-03	5.25964741e-12
2010-11-05 00:16:08	1.03344047e-03	5.27054663e-12
2010-11-05 00:16:09	1.03252463e-03	5.26587563e-12
2010-11-05 00:16:10	1.03954657e-03	5.30168739e-12
2010-11-05 00:16:11	1.01420667e-03	5.17245430e-12
2010-11-05 00:16:12	1.01451192e-03	5.17401088e-12
2010-11-05 00:16:13	1.03313522e-03	5.26899005e-12
2010-11-05 00:16:14	1.01023773e-03	5.15221245e-12
2010-11-05 00:16:15	1.00382639e-03	5.11951479e-12
2010-11-05 00:16:16	1.03282987e-03	5.26743252e-12
2010-11-05 00:16:17	1.01023773e-03	5.15221245e-12
2010-11-05 00:16:18	9.96499206e-04	5.08214614e-12
2010-11-05 00:16:19	1.00016280e-03	5.10083046e-12
2010-11-05 00:16:20	1.00474234e-03	5.12418611e-12
2010-11-05 00:16:21	9.92530375e-04	5.06190523e-12
2010-11-05 00:16:22	1.00901653e-03	5.14598455e-12
2010-11-05 00:16:23	1.01817551e-03	5.19269521e-12
2010-11-05 00:16:24	9.88561427e-04	5.04166337e-12
2010-11-05 00:16:25	1.02458685e-03	5.22539318e-12
2010-11-05 00:16:26	1.00138399e-03	5.10705868e-12
2010-11-05 00:16:27	1.00871117e-03	5.14442734e-12
2010-11-05 00:16:28	1.01603847e-03	5.18179631e-12
2010-11-05 00:16:29	9.82150086e-04	5.00896540e-12
2010-11-05 00:16:30	1.02458685e-03	5.22539318e-12
2010-11-05 00:16:31	1.00107875e-03	5.10550210e-12
2010-11-05 00:16:32	9.99246957e-04	5.09615978e-12
2010-11-05 00:16:33	9.91614419e-04	5.05723391e-12
2010-11-05 00:16:34	9.92530375e-04	5.06190523e-12
2010-11-05 00:16:35	1.01206952e-03	5.16155477e-12
2010-11-05 00:16:36	9.88561427e-04	5.04166337e-12
2010-11-05 00:16:37	1.01573311e-03	5.18023910e-12
2010-11-05 00:16:38	1.00260519e-03	5.11328658e-12
2010-11-05 00:16:39	9.69022221e-04	4.94201320e-12
2010-11-05 00:16:40	9.92530375e-04	5.06190523e-12
2010-11-05 00:16:41	9.98331001e-04	5.09148814e-12
2010-11-05 00:16:42	1.02183910e-03	5.21137954e-12
2010-11-05 00:16:43	9.98025760e-04	5.08993156e-12
2010-11-05 00:16:44	9.69327521e-04	4.94357010e-12
2010-11-05 00:16:45	9.91003821e-04	5.05411980e-12
2010-11-05 00:16:46	9.98636358e-04	5.09304567e-12
2010-11-05 00:16:47	9.82150086e-04	5.00896540e-12
2010-11-05 00:16:48	9.86424275e-04	5.03076384e-12
2010-11-05 00:16:49	1.00046815e-03	5.10238799e-12
2010-11-05 00:16:50	9.69327521e-04	4.94357010e-12
2010-11-05 00:16:51	9.88561427e-04	5.04166337e-12
2010-11-05 00:16:52	9.84592480e-04	5.02142215e-12
2010-11-05 00:16:53	9.96804563e-04	5.08370335e-12
2010-11-05 00:16:54	9.80623649e-04	5.00118061e-12
2010-11-05 00:16:55	9.80928889e-04	5.00273750e-12
2010-11-05 00:16:56	9.73907008e-04	4.96692574e-12
2010-11-05 00:16:57	9.70854016e-04	4.95135552e-12
2010-11-05 00:16:58	9.98025760e-04	5.08993156e-12
2010-11-05 00:16:59	9.72075213e-04	4.95758374e-12
2010-11-05 00:17:00	9.55894298e-04	4.87506100e-12
2010-11-05 00:17:01	9.84897837e-04	5.02297904e-12
2010-11-05 00:17:02	9.94667411e-04	5.07280381e-12
2010-11-05 00:17:03	9.76349402e-04	4.97938217e-12
2010-11-05 00:17:04	9.73601709e-04	4.96536885e-12
2010-11-05 00:17:05	9.70854016e-04	4.95135552e-12
2010-11-05 00:17:06	9.99857555e-04	5.09927388e-12
2010-11-05 00:17:07	9.84287239e-04	5.01986525e-12
2010-11-05 00:17:08	9.57726093e-04	4.88440332e-12
2010-11-05 00:17:09	9.85508435e-04	5.02609284e-12
2010-11-05 00:17:10	9.81539488e-04	5.00585161e-12
2010-11-05 00:17:11	9.63221537e-04	4.91242997e-12
2010-11-05 00:17:12	9.72380512e-04	4.95914063e-12
2010-11-05 00:17:13	9.89172026e-04	5.04477748e-12
2010-11-05 00:17:14	9.52536007e-04	4.85793357e-12
2010-11-05 00:17:15	9.75433504e-04	4.97471117e-12
2010-11-05 00:17:16	9.87645471e-04	5.03699205e-12
2010-11-05 00:17:17	9.78791853e-04	4.99183860e-12
2010-11-05 00:17:18	9.83371283e-04	5.01519362e-12
2010-11-05 00:17:19	9.77265299e-04	4.98405286e-12
2010-11-05 00:17:20	9.86424275e-04	5.03076384e-12
2010-11-05 00:17:21	9.65969230e-04	4.92644330e-12
2010-11-05 00:17:22	9.93751572e-04	5.06813281e-12
2010-11-05 00:17:23	9.54367802e-04	4.86727589e-12
2010-11-05 00:17:24	9.62916238e-04	4.91087307e-12
2010-11-05 00:17:25	9.67801025e-04	4.93578530e-12
2010-11-05 00:17:26	9.42766434e-04	4.80810880e-12
2010-11-05 00:17:27	9.47345921e-04	4.83146444e-12
2010-11-05 00:17:28	9.40324040e-04	4.79565300e-12
2010-11-05 00:17:29	9.49788315e-04	4.84392087e-12
2010-11-05 00:17:30	9.59252589e-04	4.89218843e-12
2010-11-05 00:17:31	9.58031393e-04	4.88596053e-12
2010-11-05 00:17:32	9.50093614e-04	4.84547777e-12
2010-11-05 00:17:33	9.76960058e-04	4.98249628e-12
2010-11-05 00:17:34	9.39408143e-04	4.79098168e-12
2010-11-05 00:17:35	9.40018741e-04	4.79409610e-12
2010-11-05 00:17:36	9.56504897e-04	4.87817542e-12
2010-11-05 00:17:37	9.43377032e-04	4.81122290e-12
2010-11-05 00:17:38	9.37576289e-04	4.78163904e-12
2010-11-05 00:17:39	9.15594690e-04	4.66953339e-12
2010-11-05 00:17:40	9.46735323e-04	4.82835033e-12
2010-11-05 00:17:41	9.47651220e-04	4.83302134e-12
2010-11-05 00:17:42	9.23837826e-04	4.71157336e-12
2010-11-05 00:17:43	9.41239938e-04	4.80032400e-12
2010-11-05 00:17:44	9.26280220e-04	4.72402916e-12
2010-11-05 00:17:45	9.31165006e-04	4.74894170e-12
2010-11-05 00:17:46	9.40629339e-04	4.79720989e-12
2010-11-05 00:17:47	9.47651220e-04	4.83302134e-12
2010-11-05 00:17:48	9.47040622e-04	4.82990755e-12
2010-11-05 00:17:49	9.23837826e-04	4.71157336e-12
2010-11-05 00:17:50	9.38797544e-04	4.78786757e-12
2010-11-05 00:17:51	9.16205288e-04	4.67264718e-12
2010-11-05 00:17:52	9.22616629e-04	4.70534515e-12
2010-11-05 00:17:53	9.24143125e-04	4.71313026e-12
2010-11-05 00:17:54	9.11015202e-04	4.64617774e-12
2010-11-05 00:17:55	9.14984092e-04	4.66641896e-12
2010-11-05 00:17:56	9.38492245e-04	4.78631067e-12
2010-11-05 00:17:57	9.46124725e-04	4.82523623e-12
2010-11-05 00:17:58	9.14984092e-04	4.66641896e-12
2010-11-05 00:17:59	9.13762895e-04	4.66019106e-12
2010-11-05 00:18:00	9.14678792e-04	4.66486207e-12
2010-11-05 00:18:01	9.09488706e-04	4.63839231e-12
2010-11-05 00:18:02	9.30554408e-04	4.74582760e-12
2010-11-05 00:18:03	9.20479535e-04	4.69444593e-12
2010-11-05 00:18:04	8.96971440e-04	4.57455453e-12
2010-11-05 00:18:05	9.19868937e-04	4.69133151e-12
2010-11-05 00:18:06	9.16510646e-04	4.67420471e-12
2010-11-05 00:18:07	9.21090133e-04	4.69755972e-12
2010-11-05 00:18:08	9.08267510e-04	4.63216441e-12
2010-11-05 00:18:09	8.99719133e-04	4.58856754e-12
2010-11-05 00:18:10	9.10709903e-04	4.64462053e-12
2010-11-05 00:18:11	8.95444944e-04	4.56676942e-12
2010-11-05 00:18:12	9.05214518e-04	4.61659419e-12
2010-11-05 00:18:13	9.18342441e-04	4.68354640e-12
2010-11-05 00:18:14	8.77432234e-04	4.47490436e-12
2010-11-05 00:18:15	9.16510646e-04	4.67420471e-12
2010-11-05 00:18:16	8.87201808e-04	4.52472913e-12
2010-11-05 00:18:17	8.94834346e-04	4.56365532e-12
2010-11-05 00:18:18	9.09183407e-04	4.63683542e-12
2010-11-05 00:18:19	9.18647740e-04	4.68510361e-12
2010-11-05 00:18:20	8.98803235e-04	4.58389654e-12
2010-11-05 00:18:21	9.10404604e-04	4.64306332e-12
2010-11-05 00:18:22	8.76211037e-04	4.46867646e-12
2010-11-05 00:18:23	8.80179927e-04	4.48891769e-12
2010-11-05 00:18:24	8.63388414e-04	4.40328116e-12
2010-11-05 00:18:25	8.71631491e-04	4.44532082e-12
2010-11-05 00:18:26	8.76211037e-04	4.46867646e-12
2010-11-05 00:18:27	8.89644201e-04	4.53718588e-12
2010-11-05 00:18:28	8.76211037e-04	4.46867646e-12
2010-11-05 00:18:29	8.67052004e-04	4.42196517e-12
2010-11-05 00:18:30	8.62167217e-04	4.39705294e-12
2010-11-05 00:18:31	8.68273200e-04	4.42819338e-12
2010-11-05 00:18:32	8.83232919e-04	4.50448791e-12
2010-11-05 00:18:33	8.45681003e-04	4.31297331e-12
2010-11-05 00:18:34	8.63388414e-04	4.40328116e-12
2010-11-05 00:18:35	8.71631491e-04	4.44532082e-12
2010-11-05 00:18:36	8.49649892e-04	4.33321421e-12
2010-11-05 00:18:37	8.80790525e-04	4.49203179e-12
2010-11-05 00:18:38	8.29805387e-04	4.23200778e-12
2010-11-05 00:18:39	8.42933310e-04	4.29895998e-12
2010-11-05 00:18:40	8.73463345e-04	4.45466345e-12
2010-11-05 00:18:41	8.72852688e-04	4.45154903e-12
2010-11-05 00:18:42	8.60946020e-04	4.39082473e-12
2010-11-05 00:18:43	8.85064714e-04	4.51383023e-12
2010-11-05 00:18:44	8.49955191e-04	4.33477174e-12
2010-11-05 00:18:45	8.66136106e-04	4.41729385e-12
2010-11-05 00:18:46	8.42322712e-04	4.29584587e-12
2010-11-05 00:18:47	8.80790525e-04	4.49203179e-12
2010-11-05 00:18:48	8.48123396e-04	4.32542942e-12
2010-11-05 00:18:49	8.36827327e-04	4.26781985e-12
2010-11-05 00:18:50	8.26752395e-04	4.21643724e-12
2010-11-05 00:18:51	8.56061233e-04	4.36591250e-12
2010-11-05 00:18:52	8.47818097e-04	4.32387252e-12
2010-11-05 00:18:53	8.37743224e-04	4.27249054e-12
2010-11-05 00:18:54	8.50260491e-04	4.33632864e-12
2010-11-05 00:18:55	8.30110745e-04	4.23356499e-12
2010-11-05 00:18:56	8.47818097e-04	4.32387252e-12
2010-11-05 00:18:57	8.37743224e-04	4.27249054e-12
2010-11-05 00:18:58	8.36827327e-04	4.26781985e-12
2010-11-05 00:18:59	8.36216728e-04	4.26470543e-12
2010-11-05 00:19:00	8.49344593e-04	4.33165732e-12
2010-11-05 00:19:01	8.25225899e-04	4.20865213e-12
2010-11-05 00:19:02	8.42628011e-04	4.29740277e-12
2010-11-05 00:19:03	8.53313541e-04	4.35189949e-12
2010-11-05 00:19:04	8.33163736e-04	4.24913489e-12
2010-11-05 00:19:05	8.05991993e-04	4.11055917e-12
2010-11-05 00:19:06	8.32858437e-04	4.24757800e-12
2010-11-05 00:19:07	8.41406814e-04	4.29117455e-12
2010-11-05 00:19:08	8.26141797e-04	4.21332313e-12
2010-11-05 00:19:09	8.20341113e-04	4.18373959e-12
2010-11-05 00:19:10	8.20341113e-04	4.18373959e-12
2010-11-05 00:19:11	7.91337632e-04	4.03582217e-12
2010-11-05 00:19:12	8.15761625e-04	4.16038457e-12
2010-11-05 00:19:13	8.05381394e-04	4.10744538e-12
2010-11-05 00:19:14	7.91642931e-04	4.03737907e-12
2010-11-05 00:19:15	8.22478207e-04	4.19463912e-12
2010-11-05 00:19:16	8.17593420e-04	4.16972658e-12
2010-11-05 00:19:17	8.17898719e-04	4.17128347e-12
2010-11-05 00:19:18	8.18204018e-04	4.17284069e-12
2010-11-05 00:19:19	7.77293812e-04	3.96419865e-12
2010-11-05 00:19:20	8.14540428e-04	4.15415604e-12
2010-11-05 00:19:21	8.08434386e-04	4.12301528e-12
2010-11-05 00:19:22	8.15456326e-04	4.15882705e-12
2010-11-05 00:19:23	8.02023103e-04	4.09031795e-12
2010-11-05 00:19:24	8.05076095e-04	4.10588817e-12
2010-11-05 00:19:25	8.04160198e-04	4.10121748e-12
2010-11-05 00:19:26	7.98359513e-04	4.07163362e-12
2010-11-05 00:19:27	8.03244300e-04	4.09654616e-12
2010-11-05 00:19:28	7.80041504e-04	3.97821198e-12
2010-11-05 00:19:29	7.43405486e-04	3.79136806e-12
2010-11-05 00:19:30	7.73935521e-04	3.94707122e-12
2010-11-05 00:19:31	7.92864128e-04	4.04360728e-12
2010-11-05 00:19:32	7.82178598e-04	3.98911088e-12
2010-11-05 00:19:33	7.78209709e-04	3.96886997e-12
2010-11-05 00:19:34	7.50427425e-04	3.82718014e-12
2010-11-05 00:19:35	7.71493127e-04	3.93461511e-12
2010-11-05 00:19:36	7.80346803e-04	3.97976856e-12
2010-11-05 00:19:37	7.87063444e-04	4.01402374e-12
2010-11-05 00:19:38	7.62028794e-04	3.88634723e-12
2010-11-05 00:19:39	7.49816827e-04	3.82406572e-12
2010-11-05 00:19:40	7.52564520e-04	3.83807936e-12
2010-11-05 00:19:41	7.69661332e-04	3.92527278e-12
2010-11-05 00:19:42	7.58670503e-04	3.86921980e-12
2010-11-05 00:19:43	7.47679733e-04	3.81316681e-12
2010-11-05 00:19:44	7.20507989e-04	3.67459077e-12
2010-11-05 00:19:45	7.19592092e-04	3.66992009e-12
2010-11-05 00:19:46	7.29667023e-04	3.72130175e-12
2010-11-05 00:19:47	7.51038024e-04	3.83029393e-12
2010-11-05 00:19:48	7.47679733e-04	3.81316681e-12
2010-11-05 00:19:49	7.49206229e-04	3.82095192e-12
2010-11-05 00:19:50	7.29361724e-04	3.71974486e-12
2010-11-05 00:19:51	7.30888220e-04	3.72752997e-12
2010-11-05 00:19:52	7.29056424e-04	3.71818796e-12
2010-11-05 00:19:53	7.28140527e-04	3.71351696e-12
2010-11-05 00:19:54	7.25087535e-04	3.69794642e-12
2010-11-05 00:19:55	7.21423887e-04	3.67926178e-12
2010-11-05 00:19:56	7.33635912e-04	3.74154329e-12
2010-11-05 00:19:57	7.45237339e-04	3.80071102e-12
2010-11-05 00:19:58	7.41268392e-04	3.78046884e-12
2010-11-05 00:19:59	7.18676194e-04	3.66524877e-12
2010-11-05 00:20:00	7.20507989e-04	3.67459077e-12
2010-11-05 00:20:01	7.09517219e-04	3.61853810e-12
2010-11-05 00:20:02	7.20813288e-04	3.67614799e-12
2010-11-05 00:20:03	7.11043715e-04	3.62632321e-12
2010-11-05 00:20:04	7.09211919e-04	3.61698121e-12
2010-11-05 00:20:05	7.04327133e-04	3.59206803e-12
2010-11-05 00:20:06	7.36994203e-04	3.75867041e-12
2010-11-05 00:20:07	6.90283312e-04	3.52044514e-12
2010-11-05 00:20:08	7.11043715e-04	3.62632321e-12
2010-11-05 00:20:09	7.08906620e-04	3.61542368e-12
2010-11-05 00:20:10	6.96083996e-04	3.55002869e-12
2010-11-05 00:20:11	7.08296022e-04	3.61230989e-12
2010-11-05 00:20:12	6.89367414e-04	3.51577383e-12
2010-11-05 00:20:13	6.98526390e-04	3.56248480e-12
2010-11-05 00:20:14	6.93031005e-04	3.53445847e-12
2010-11-05 00:20:15	7.11959612e-04	3.63099422e-12
2010-11-05 00:20:16	7.08601321e-04	3.61386679e-12
2010-11-05 00:20:17	7.08601321e-04	3.61386679e-12
2010-11-05 00:20:18	7.02800637e-04	3.58428356e-12
2010-11-05 00:20:19	6.83566730e-04	3.48619059e-12
2010-11-05 00:20:20	7.00663484e-04	3.57338371e-12
2010-11-05 00:20:21	6.89672714e-04	3.51733104e-12
2010-11-05 00:20:22	7.03716534e-04	3.58895424e-12
2010-11-05 00:20:23	7.16233801e-04	3.65279265e-12
2010-11-05 00:20:24	6.89367414e-04	3.51577383e-12
2010-11-05 00:20:25	6.86925021e-04	3.50331771e-12
2010-11-05 00:20:26	7.05243030e-04	3.59673935e-12
2010-11-05 00:20:27	6.93641603e-04	3.53757226e-12
2010-11-05 00:20:28	6.81429636e-04	3.47529106e-12
2010-11-05 00:20:29	6.70438807e-04	3.41923808e-12
2010-11-05 00:20:30	7.03716534e-04	3.58895424e-12
2010-11-05 00:20:31	6.85703824e-04	3.49708981e-12
2010-11-05 00:20:32	6.78681885e-04	3.46127774e-12
